timestamp_ms,moduleID,motorID,currentSpeed,targetSpeed,PIDOutput,POutput,IOutput,DOutput
timestamp_ms,moduleID,motorID,currentSpeed,targetSpeed,PIDOutput,POutput,IOutput,DOutput
1748615974932,MOD1,86576,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615974934,MOD1,86577,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615974943,MOD1,86587,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615974944,MOD1,86588,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615974955,MOD1,86598,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615974955,MOD1,86599,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615974965,MOD1,86609,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615974966,MOD1,86610,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615974976,MOD1,86620,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615974976,MOD1,86621,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615974987,MOD1,86631,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615974987,MOD1,86632,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615974998,MOD1,86642,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615974998,MOD1,86643,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975009,MOD1,86653,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975009,MOD1,86654,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975019,MOD1,86664,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975020,MOD1,86665,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975030,MOD1,86675,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975031,MOD1,86676,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975042,MOD1,86686,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975043,MOD1,86687,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975052,MOD1,86697,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975057,MOD1,86698,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975064,MOD1,86708,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975065,MOD1,86709,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975075,MOD1,86719,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975076,MOD1,86720,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975088,MOD1,86730,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975088,MOD1,86731,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975097,MOD1,86741,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975098,MOD1,86742,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975108,MOD1,86752,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975109,MOD1,86753,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975119,MOD1,86763,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975120,MOD1,86764,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975134,MOD1,86774,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975135,MOD1,86775,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975141,MOD1,86785,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975141,MOD1,86786,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975152,MOD1,86796,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975152,MOD1,86797,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975163,MOD1,86807,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975165,MOD1,86808,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975174,MOD1,86818,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975174,MOD1,86819,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975185,MOD1,86829,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975186,MOD1,86830,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975196,MOD1,86840,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975198,MOD1,86841,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975207,MOD1,86851,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975208,MOD1,86852,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975218,MOD1,86862,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975219,MOD1,86863,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975229,MOD1,86873,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975229,MOD1,86874,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975242,MOD1,86884,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975242,MOD1,86885,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975251,MOD1,86895,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975251,MOD1,86896,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975266,MOD1,86906,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975268,MOD1,86907,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975273,MOD1,86917,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975274,MOD1,86918,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975284,MOD1,86928,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975286,MOD1,86929,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975295,MOD1,86939,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975295,MOD1,86940,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975306,MOD1,86950,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975306,MOD1,86951,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975317,MOD1,86961,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975317,MOD1,86962,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975328,MOD1,86972,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975328,MOD1,86973,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975339,MOD1,86983,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975339,MOD1,86984,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975350,MOD1,86994,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975351,MOD1,86995,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975364,MOD1,87005,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975364,MOD1,87006,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975372,MOD1,87016,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975375,MOD1,87017,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975383,MOD1,87027,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975384,MOD1,87028,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975394,MOD1,87038,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975395,MOD1,87039,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975405,MOD1,87049,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975405,MOD1,87050,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975416,MOD1,87060,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975416,MOD1,87061,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975427,MOD1,87071,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975430,MOD1,87072,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975439,MOD1,87082,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975439,MOD1,87083,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975449,MOD1,87093,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975449,MOD1,87094,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975460,MOD1,87104,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975460,MOD1,87105,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975470,MOD1,87115,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975471,MOD1,87116,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975491,MOD1,87126,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975491,MOD1,87127,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975492,MOD1,87137,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975494,MOD1,87138,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975504,MOD1,87148,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975504,MOD1,87149,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975515,MOD1,87159,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975515,MOD1,87160,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975526,MOD1,87170,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975526,MOD1,87171,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975537,MOD1,87181,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975538,MOD1,87182,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975549,MOD1,87192,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975549,MOD1,87193,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975558,MOD1,87203,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975559,MOD1,87204,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975570,MOD1,87214,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975570,MOD1,87215,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975581,MOD1,87225,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975582,MOD1,87226,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975592,MOD1,87236,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975593,MOD1,87237,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975605,MOD1,87247,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975606,MOD1,87248,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975614,MOD1,87258,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975614,MOD1,87259,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975625,MOD1,87269,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975626,MOD1,87270,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975637,MOD1,87280,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975638,MOD1,87281,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975647,MOD1,87291,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975647,MOD1,87292,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975658,MOD1,87302,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975659,MOD1,87303,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975672,MOD1,87313,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975672,MOD1,87314,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975695,MOD1,87324,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975695,MOD1,87325,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975695,MOD1,87335,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975696,MOD1,87336,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975702,MOD1,87346,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975703,MOD1,87347,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975713,MOD1,87357,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975714,MOD1,87358,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975724,MOD1,87368,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975725,MOD1,87369,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975737,MOD1,87379,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975737,MOD1,87380,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975746,MOD1,87390,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975747,MOD1,87391,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975757,MOD1,87401,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975757,MOD1,87402,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975776,MOD1,87412,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975776,MOD1,87413,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975778,MOD1,87423,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975780,MOD1,87424,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975790,MOD1,87434,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975790,MOD1,87435,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975801,MOD1,87445,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975801,MOD1,87446,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975815,MOD1,87456,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975815,MOD1,87457,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975824,MOD1,87467,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975824,MOD1,87468,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975834,MOD1,87478,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975835,MOD1,87479,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975845,MOD1,87489,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975846,MOD1,87490,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975856,MOD1,87500,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975857,MOD1,87501,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975866,MOD1,87511,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975867,MOD1,87512,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975878,MOD1,87522,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975879,MOD1,87523,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975888,MOD1,87533,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975890,MOD1,87534,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975900,MOD1,87544,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975901,MOD1,87545,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975911,MOD1,87555,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975912,MOD1,87556,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975922,MOD1,87566,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975923,MOD1,87567,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975936,MOD1,87577,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975936,MOD1,87578,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975945,MOD1,87588,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975945,MOD1,87589,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975955,MOD1,87599,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975955,MOD1,87600,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975966,MOD1,87610,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975967,MOD1,87611,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975979,MOD1,87621,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975979,MOD1,87622,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615975988,MOD1,87632,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615975989,MOD1,87633,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976000,MOD1,87643,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976001,MOD1,87644,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976010,MOD1,87654,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976016,MOD1,87655,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976021,MOD1,87665,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976022,MOD1,87666,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976032,MOD1,87676,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976039,MOD1,87677,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976044,MOD1,87687,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976044,MOD1,87688,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976054,MOD1,87698,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976055,MOD1,87699,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976068,MOD1,87709,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976069,MOD1,87710,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976076,MOD1,87720,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976076,MOD1,87721,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976087,MOD1,87731,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976088,MOD1,87732,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976098,MOD1,87742,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976099,MOD1,87743,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976109,MOD1,87753,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976110,MOD1,87754,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976124,MOD1,87764,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976125,MOD1,87765,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976131,MOD1,87775,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976131,MOD1,87776,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976142,MOD1,87786,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976144,MOD1,87787,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976153,MOD1,87797,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976154,MOD1,87798,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976166,MOD1,87808,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976166,MOD1,87809,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976175,MOD1,87819,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976176,MOD1,87820,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976187,MOD1,87830,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976188,MOD1,87831,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976197,MOD1,87841,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976198,MOD1,87842,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976209,MOD1,87852,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976209,MOD1,87853,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976219,MOD1,87863,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976220,MOD1,87864,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976231,MOD1,87874,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976232,MOD1,87875,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976241,MOD1,87885,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976242,MOD1,87886,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976253,MOD1,87896,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976253,MOD1,87897,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976263,MOD1,87907,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976264,MOD1,87908,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976275,MOD1,87918,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976275,MOD1,87919,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976287,MOD1,87929,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976287,MOD1,87930,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976296,MOD1,87940,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976296,MOD1,87941,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976307,MOD1,87951,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976307,MOD1,87952,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976318,MOD1,87962,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976319,MOD1,87963,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976329,MOD1,87973,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976329,MOD1,87974,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976340,MOD1,87984,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976340,MOD1,87985,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976351,MOD1,87995,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976352,MOD1,87996,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976362,MOD1,88006,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976363,MOD1,88007,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976373,MOD1,88017,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976374,MOD1,88018,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976388,MOD1,88028,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976389,MOD1,88029,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976395,MOD1,88039,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976395,MOD1,88040,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976406,MOD1,88050,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976407,MOD1,88051,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976417,MOD1,88061,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976418,MOD1,88062,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976428,MOD1,88072,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976430,MOD1,88073,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976439,MOD1,88083,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976439,MOD1,88084,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976451,MOD1,88094,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976451,MOD1,88095,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976461,MOD1,88105,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976462,MOD1,88106,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976474,MOD1,88116,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976474,MOD1,88117,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976483,MOD1,88127,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976485,MOD1,88128,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976494,MOD1,88138,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976494,MOD1,88139,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976505,MOD1,88149,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976505,MOD1,88150,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976517,MOD1,88160,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976517,MOD1,88161,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976527,MOD1,88171,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976528,MOD1,88172,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976538,MOD1,88182,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976539,MOD1,88183,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976549,MOD1,88193,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976550,MOD1,88194,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976560,MOD1,88204,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976561,MOD1,88205,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976570,MOD1,88215,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976574,MOD1,88216,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976582,MOD1,88226,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976584,MOD1,88227,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976593,MOD1,88237,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976594,MOD1,88238,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976604,MOD1,88248,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976604,MOD1,88249,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976615,MOD1,88259,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976616,MOD1,88260,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976626,MOD1,88270,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976626,MOD1,88271,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976637,MOD1,88281,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976637,MOD1,88282,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976648,MOD1,88292,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976648,MOD1,88293,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976658,MOD1,88303,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976659,MOD1,88304,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976669,MOD1,88314,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976670,MOD1,88315,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976681,MOD1,88325,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976681,MOD1,88326,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976691,MOD1,88336,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976696,MOD1,88337,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976704,MOD1,88347,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976705,MOD1,88348,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976714,MOD1,88358,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976716,MOD1,88359,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976725,MOD1,88369,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976726,MOD1,88370,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976735,MOD1,88380,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976736,MOD1,88381,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976747,MOD1,88391,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976747,MOD1,88392,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976758,MOD1,88402,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976758,MOD1,88403,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976769,MOD1,88413,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976769,MOD1,88414,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976780,MOD1,88424,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976780,MOD1,88425,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976792,MOD1,88435,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976792,MOD1,88436,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976802,MOD1,88446,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976802,MOD1,88447,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976813,MOD1,88457,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976814,MOD1,88458,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976824,MOD1,88468,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615976824,MOD1,88469,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615976837,MOD1,88479,10,0.00,0.00,0.00,0.00,0.00,0.00
